Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","244","Samoa","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","244","Samoa","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","244","Samoa","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.19","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","5","Samoa américaines","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.21","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","108","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2429","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","3944.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","12","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","193","Sao Tomé-et-Principe","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.53","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","112","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2533","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","3314.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","9.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","1.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","16.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","40.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","2.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","6.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","195","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.09","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","272","Serbie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","111","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2783","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","4.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","272","Serbie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","17355.1","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","272","Serbie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","4.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","12.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","1.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","272","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.08","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","27996.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","196","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.7","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","104","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2327","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","1663.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","26","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","31.8","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","81.4","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","2.4","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","6.2","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","197","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.03","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","200","Singapour","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","97744.9","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","200","Singapour","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","200","Singapour","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","200","Singapour","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","1.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","4.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","200","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","1.51","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","108","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2765","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","7.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","32067.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","6.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","0.8","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","199","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.75","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","129","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3209","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","5.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","38022.1","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<2.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<0.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","10.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","198","Slovénie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.91","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","201","Somalie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","76","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","201","Somalie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","1692","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","201","Somalie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","201","Somalie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-2.22","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","276","Soudan","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","114","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2561","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","4160.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","276","Soudan","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","12.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","5.2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","276","Soudan","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","16.4","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","276","Soudan","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","48.9","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","276","Soudan","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","6.8","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","276","Soudan","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","20.4","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","276","Soudan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-1.84","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","63.7","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","84.9","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","7","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","9.3","","Donnée officielle","Official estimate"
"FS","Données de la sécurité alimentaire","277","Soudan du Sud","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-2.44","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","116","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2662","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","12864.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","1.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","38","Sri Lanka","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.18","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","210","Suède","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","127","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3222","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","2.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","210","Suède","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","53146.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","210","Suède","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<2.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","210","Suède","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","210","Suède","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","1.2","F","Estimation FAO",""
